,name,playtime_forever_count,playtime_forever_mean,playtime_forever_median,playtime_forever_max,playtime_forever_min,playtime_forever_std,playtime_forever_cv,playtime_forever,price,genres,developers,publishers,categories,release_date
15695,OUTRIDERS,2,16380.0,16380.0,20910,11850,6406.387437550121,0.39111034417277907,20910,19,"['Action', 'Adventure', 'RPG']",['PeopleCanFly'],['SquareEnix'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'FamilySharing']","Apr1,2021"
15697,OVRAdvancedSettings,17,83627.4705882353,44850.0,320490,0,94854.15874127348,1.1342464153712852,138609,7,['Utilities'],['OVRASTeam'],['OVRASTeam'],"['TrackedControllerSupport', 'VROnly']","Apr14,2020"
15714,OVRToolkit,8,103446.75,93664.5,188696,33178,57182.3915498219,0.5527712716912024,112186,11,['Utilities'],['CurtisEnglish'],['CurtisEnglish'],"['TrackedControllerSupport', 'VROnly', 'SteamWorkshop', 'PartialControllerSupport']","Jun28,2019"
15722,Oddworld:Abe'sOddysee,1,0.0,0.0,0,0,,,0,2,['Adventure'],['OddworldInhabitants'],['OddworldInhabitants'],"['Single-player', 'SteamTradingCards', 'FamilySharing']","Aug28,2008"
15723,Off-RoadSuperRacing,1,0.0,0.0,0,0,,,0,0,['Racing'],['GameTop.com'],['GameTop.com'],['Single-player'],"Dec22,2016"
15724,OffworldTradingCompany,1,0.0,0.0,0,0,,,0,29,"['Indie', 'Simulation', 'Strategy']",['MohawkGames'],['StardockEntertainment'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'PartialControllerSupport', 'SteamCloud', 'Stats', 'Includesleveleditor', 'FamilySharing']","Apr28,2016"
15725,OkamiHD,1,2272.0,2272.0,2272,2272,,,2272,19,['Adventure'],"['CAPCOMCo.,Ltd.']","['CAPCOMCo.,Ltd.']","['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","Dec12,2017"
15726,OldSchoolRuneScape,17,29596.70588235294,22032.0,98260,0,33580.28640021684,1.1345954017213489,77256,0,"['Adventure', 'MassivelyMultiplayer', 'RPG', 'FreetoPlay']",['JagexLtd'],['JagexLtd'],"['Multi-player', 'MMO', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamTradingCards', 'In-AppPurchases']","Feb24,2021"
15743,OmegaStrikers,7,22631.714285714286,20609.0,46021,10215,12105.736611407085,0.5349014422229841,26319,0,"['Action', 'Strategy', 'FreetoPlay']",['OdysseyInteractive'],['OdysseyInteractive'],"['Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'In-AppPurchases', 'PartialControllerSupport']","Apr27,2023"
15750,One-armedcook,3,5.333333333333333,0.0,16,0,9.237604307034013,1.7320508075688776,0,0,"['Casual', 'Simulation', 'FreetoPlay']",['Duhndal'],['Duhndal'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'SteamCloud', 'Stats']","Aug30,2022"
15753,OneWayHeroics,1,0.0,0.0,0,0,,,0,3,"['Indie', 'RPG']",['SmokingWOLF'],['PLAYISM'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'PartialControllerSupport', 'SteamCloud', 'FamilySharing']","Feb28,2014"
15754,Onmyoji,3,6085.0,7002.0,11253,0,5682.267945107834,0.9338156031401534,7002,0,"['Adventure', 'RPG', 'Strategy']",['NetEaseGames'],['NetEaseGames'],"['Multi-player', 'MMO', 'SteamAchievements', 'SteamTradingCards', 'In-AppPurchases']","Apr18,2018"
15757,Onward,1,0.0,0.0,0,0,,,0,24,"['Action', 'Indie', 'Simulation', 'Strategy', 'EarlyAccess']",['DownpourInteractive'],['DownpourInteractive'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'TrackedControllerSupport', 'VROnly', 'SteamVRCollectibles']","Aug29,2016"
15758,Operation:HarshDoorstop,1,0.0,0.0,0,0,,,0,0,"['Action', 'Casual', 'Indie', 'Simulation', 'Strategy', 'FreetoPlay', 'EarlyAccess']",['DrakelingLabs'],[''],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamWorkshop', 'Includesleveleditor']","Feb15,2023"
15759,OrbofCreation,1,17831.0,17831.0,17831,17831,,,17831,4,"['Casual', 'Indie', 'Strategy', 'EarlyAccess']",['MarpleGames'],['MarpleGames'],"['Single-player', 'FamilySharing']","Mar31,2022"
15760,OrcsMustDie!2,1,279.0,279.0,279,279,,,279,3,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",['RobotEntertainment'],['RobotEntertainment'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'LANCo-op', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'FamilySharing']","Jul30,2012"
15761,Ord.,1,0.0,0.0,0,0,,,0,1,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']","['MujoGames', 'StuffedWombat']",['MujoGames'],"['Single-player', 'SteamAchievements', 'SteamWorkshop', 'FamilySharing']","Jun5,2019"
15762,OrderofBattle:WorldWarII,1,38306.0,38306.0,38306,38306,,,38306,0,"['Simulation', 'Strategy', 'FreetoPlay']",['TheArtistocrats'],['SlitherineLtd.'],"['Single-player', 'Multi-player', 'SteamAchievements', 'SteamTradingCards', 'SteamCloud', 'Includesleveleditor']","Apr30,2015"
15763,OriandtheWilloftheWisps,2,0.0,0.0,0,0,0.0,,0,28,['Action'],['MoonStudiosGmbH'],['XboxGameStudios'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'HDRavailable', 'FamilySharing']","10Mar,2020"
15765,Orwell,1,0.0,0.0,0,0,,,0,9,"['Adventure', 'Indie', 'Simulation']",['OsmoticStudios'],['OsmoticStudios'],"['Single-player', 'SteamAchievements', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","Oct27,2016"
15766,Osiris:NewDawn,1,3574.0,3574.0,3574,3574,,,3574,34,"['Action', 'Adventure', 'Indie', 'RPG']",['FenixFireEntertainment'],['FenixFireEntertainment'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'PartialControllerSupport', 'FamilySharing']","Jan18,2023"
15767,Outland,1,0.0,0.0,0,0,,,0,0,"['Action', 'Adventure', 'Indie']",['Housemarque'],['Housemarque'],"['Single-player', 'Multi-player', 'Co-op', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'SteamLeaderboards', 'RemotePlayonTV', 'FamilySharing']","Sep29,2014"
15768,Outlast,2,132.5,132.5,265,0,187.3832970144351,1.4142135623730951,265,19,"['Action', 'Adventure', 'Indie']",['RedBarrels'],['RedBarrels'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'Captionsavailable', 'SteamCloud', 'RemotePlayonTV', 'FamilySharing']","Sep4,2013"
15770,Outlast2,2,394.0,394.0,788,0,557.2001435749994,1.414213562373095,0,29,"['Action', 'Adventure', 'Indie']",['RedBarrels'],['RedBarrels'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonTV', 'FamilySharing']","Apr24,2017"
15772,OutoftheParkBaseball15,1,11219.0,11219.0,11219,11219,,,11219,0,Unknown,Unknown,Unknown,Unknown,Unknown
15773,OutoftheParkBaseball21,1,46067.0,46067.0,46067,46067,,,46067,0,"['Indie', 'Simulation', 'Sports', 'Strategy']",['OutoftheParkDevelopments'],['OutoftheParkDevelopments'],"['Single-player', 'Multi-player', 'MMO', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamWorkshop', 'In-AppPurchases', 'FamilySharing']","Mar20,2020"
15774,OutoftheParkBaseball22,1,57689.0,57689.0,57689,57689,,,57689,0,"['Indie', 'Simulation', 'Sports', 'Strategy']",['OutoftheParkDevelopments'],['OutoftheParkDevelopments'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'In-AppPurchases', 'FamilySharing']","Mar26,2021"
15775,Outscape,1,76091.0,76091.0,76091,76091,,,76091,0,"['Indie', 'MassivelyMultiplayer', 'Strategy', 'EarlyAccess']",['IDAGames'],['IDAGames'],"['Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'SteamCloud', 'FamilySharing']","Oct22,2019"
15776,Overcast-WaldenandtheWerewolf,1,0.0,0.0,0,0,,,0,0,"['Action', 'Adventure', 'Indie']",['MicroblastGames'],['SAIndustry'],"['Single-player', 'SteamTradingCards', 'FamilySharing']","Apr18,2014"
15777,Overcooked,1,0.0,0.0,0,0,,,0,13,"['Action', 'Casual', 'Indie', 'Simulation']",['GhostTownGamesLtd.'],['Team17DigitalLtd'],"['Single-player', 'Multi-player', 'PvP', 'Shared/SplitScreenPvP', 'Co-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","3Aug,2016"
15778,Overcooked!2,3,4856.0,4254.0,6812,3502,1735.1737665144665,0.35732573445520316,4254,24,"['Action', 'Casual', 'Indie']","['GhostTownGamesLtd.', 'Team17']",['Team17'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Aug7,2018"
15781,Overcooked!AllYouCanEat,1,0.0,0.0,0,0,,,0,39,"['Casual', 'Indie', 'Simulation', 'Strategy']","['Team17Digital', 'GhostTownGames']",['Team17Digital'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'RemotePlayTogether', 'FamilySharing']","Mar23,2021"
15782,Overgrowth,1,0.0,0.0,0,0,,,0,19,"['Action', 'Indie']",['WolfireGames'],['WolfireGames'],"['Single-player', 'Multi-player', 'PvP', 'Shared/SplitScreenPvP', 'Co-op', 'Shared/SplitScreenCo-op', 'SteamWorkshop', 'PartialControllerSupport', 'Includesleveleditor', 'RemotePlayTogether', 'FamilySharing']","Oct16,2017"
15783,Override,1,0.0,0.0,0,0,,,0,0,"['Action', 'Indie']",['TheBalanceInc'],['ModusGames'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'RemotePlayTogether', 'FamilySharing']","Dec3,2018"
15784,Overture,1,0.0,0.0,0,0,,,0,4,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",['BlackShellGames'],['PlugInDigital'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'Captionsavailable', 'FamilySharing']","Feb2,2015"
15785,Overwatch®2,14,14951.5,12354.0,38231,0,11119.48054784243,0.7437033440017677,21277,0,"['Action', 'FreetoPlay']","['BlizzardEntertainment,Inc.']","['BlizzardEntertainment,Inc.']","['Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'In-AppPurchases']","Aug10,2023"
15799,OxygenNotIncluded,13,21680.076923076922,24176.0,50137,0,14751.330897366168,0.6804095275909473,29945,19,"['Indie', 'Simulation']",['KleiEntertainment'],['KleiEntertainment'],"['Single-player', 'SteamTradingCards', 'FamilySharing']","30Jul,2019"
15812,PAC-MAN™CHAMPIONSHIPEDITION2,1,0.0,0.0,0,0,,,0,2,['Casual'],['BANDAINAMCOStudiosInc.'],['BANDAINAMCOEntertainment'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamLeaderboards', 'FamilySharing']","Sep13,2016"
15813,PAYDAY2,182,17844.802197802197,11935.5,167312,0,21095.840019716063,1.1821840211999812,12487,9,"['Action', 'RPG']",['OVERKILL-aStarbreezeStudio.'],['StarbreezePublishingAB'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'Fullcontrollersupport', 'TrackedControllerSupport', 'VRSupported', 'SteamTradingCards', 'In-AppPurchases', 'SteamCloud', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'FamilySharing']","Aug13,2013"
15995,PAYDAY3,2,2448.0,2448.0,4896,0,3461.994800689337,1.4142135623730951,4896,39,"['Action', 'Adventure', 'RPG']",['StarbreezeStudios'],['DeepSilver'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'In-AppPurchases', 'PartialControllerSupport', 'FamilySharing']","Sep21,2023"
15997,PAYDAY:TheHeist,6,5156.0,333.0,27451,0,10976.126129012913,2.128806464121977,613,14,['Action'],['OVERKILLSoftware'],['DaybreakGameCompany'],"['Single-player', 'Multi-player', 'Co-op', 'SteamAchievements', 'SteamTradingCards', 'SteamCloud', 'Stats', 'FamilySharing']","Oct20,2011"
16003,PGATOUR2K21,2,6640.5,6640.5,9079,4202,3448.5597718467925,0.5193223058273914,4202,59,"['Simulation', 'Sports']",['HBStudiosMultimediaLtd.'],['2K'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'In-AppPurchases', 'SteamTurnNotifications', 'Includesleveleditor', 'RemotePlayonTablet', 'RemotePlayonTV', 'RemotePlayTogether', 'FamilySharing']","Aug20,2020"
16005,PGATOUR2K23,1,1975.0,1975.0,1975,1975,,,1975,59,"['RPG', 'Simulation', 'Sports']",['HBStudios'],['2K'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'SteamAchievements', 'Fullcontrollersupport', 'In-AppPurchases', 'FamilySharing']","Oct13,2022"
16006,PICOPARK,1,0.0,0.0,0,0,,,0,0,Unknown,Unknown,Unknown,Unknown,Unknown
16007,PIPE,1,9040.0,9040.0,9040,9040,,,9040,9,"['Indie', 'Simulation', 'Sports']",['MashGames'],['MashGames'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'RemotePlayonPhone', 'RemotePlayonTablet', 'RemotePlayonTV', 'FamilySharing']","Mar15,2018"
16008,POLYGON,2,0.0,0.0,0,0,0.0,,0,0,"['Action', 'Indie', 'MassivelyMultiplayer', 'FreetoPlay', 'EarlyAccess']",['RedasterStudio'],['RedasterStudio'],"['Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'In-AppPurchases']","Mar6,2020"
16010,POSTAL,1,0.0,0.0,0,0,,,0,0,"['Action', 'Indie']",['RunningWithScissors'],['RunningWithScissors'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'FamilySharing']","14Nov,1997"
16011,POSTAL2,1,16286.0,16286.0,16286,16286,,,16286,9,"['Action', 'Adventure', 'Indie']",['RunningWithScissors'],['RunningWithScissors'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'Includesleveleditor', 'FamilySharing']","Nov2,2012"
16012,POSTAL4:NoRegerts,1,0.0,0.0,0,0,,,0,39,"['Action', 'Adventure']",['RunningWithScissors'],['RunningWithScissors'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'Captionsavailable', 'SteamCloud', 'FamilySharing']","Apr20,2022"
16013,PROEVOLUTIONSOCCER2018,1,7743.0,7743.0,7743,7743,,,7743,0,['Sports'],"['KonamiDigitalEntertainmentCo.,Ltd.']",['KonamiDigitalEntertainment'],"['Single-player', 'Multi-player', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Fullcontrollersupport', 'In-AppPurchases', 'FamilySharing']","Sep13,2017"
16014,PROEVOLUTIONSOCCER2018LITE,1,2474.0,2474.0,2474,2474,,,2474,0,['Sports'],"['KonamiDigitalEntertainmentCo.,Ltd']",['KonamiDigitalEntertainment'],"['Single-player', 'Multi-player', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Fullcontrollersupport', 'In-AppPurchases', 'FamilySharing']","Nov15,2017"
16015,PROEVOLUTIONSOCCER2019,3,9690.666666666666,8165.0,18575,2332,8228.274809055258,0.8490927499713049,8165,0,['Sports'],['KonamiDigitalEntertainment'],['KonamiDigitalEntertainment'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'In-AppPurchases', 'PartialControllerSupport', 'RemotePlayTogether', 'FamilySharing']","Aug29,2018"
16018,PROEVOLUTIONSOCCER2019LITE,2,225.0,225.0,450,0,318.1980515339464,1.4142135623730951,0,0,['Sports'],['KonamiDigitalEntertainment'],['KonamiDigitalEntertainment'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'In-AppPurchases', 'PartialControllerSupport', 'RemotePlayTogether', 'FamilySharing']","Dec13,2018"
16020,PUBG:BATTLEGROUNDS,1274,36613.631868131866,22659.0,774706,0,49841.57701808722,1.3612847039484446,157729,0,"['Action', 'Adventure', 'MassivelyMultiplayer', 'FreetoPlay']","['KRAFTON,Inc.']","['KRAFTON,Inc.']","['Multi-player', 'PvP', 'OnlinePvP', 'Stats', 'RemotePlayonPhone', 'RemotePlayonTablet']","Dec21,2017"
17294,PWND,1,0.0,0.0,0,0,,,0,0,"['Action', 'Casual', 'FreetoPlay', 'Indie']",['SkydanceInteractive'],['SkydanceInteractive'],"['Multi-player', 'PvP', 'OnlinePvP', 'PartialControllerSupport']","Apr6,2018"
17295,PacificDrive,1,24355.0,24355.0,24355,24355,,,24355,29,"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation']",['IronwoodStudios'],['KeplerInteractive'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'Stats', 'FamilySharing']","Feb21,2024"
17296,Pacify,4,53.25,0.0,213,0,106.5,2.0,0,3,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",['ShawnHitchcock'],['HitchcockGames'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'SteamLeaderboards', 'FamilySharing']","Feb22,2019"
17300,PaintballWar,1,0.0,0.0,0,0,,,0,0,"['Action', 'FreetoPlay', 'MassivelyMultiplayer', 'Simulation', 'Sports']",['ShadowWolfGames'],['ShadowWolfGames'],"['Multi-player', 'PvP', 'OnlinePvP', 'SteamAchievements', 'In-AppPurchases']","Jun1,2018"
17301,PainttheTownRed,1,3759.0,3759.0,3759,3759,,,3759,19,"['Action', 'Indie']",['SouthEastGames'],['SouthEastGames'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'VRSupported', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'SteamLeaderboards', 'Includesleveleditor', 'FamilySharing']","Jul29,2021"
17302,Paladins,118,13687.525423728814,3794.5,444687,0,44604.61677471296,3.2587787342031893,15544,0,"['Action', 'Adventure', 'MassivelyMultiplayer', 'Strategy', 'FreetoPlay']",['EvilMojoGames'],['Hi-RezStudios'],"['Multi-player', 'PvP', 'OnlinePvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'In-AppPurchases', 'RemotePlayonPhone', 'RemotePlayonTablet']","May8,2018"
17420,Paladins-PublicTest,10,1306.1,0.0,13061,0,4130.25085194592,3.162277660168379,13061,0,Unknown,Unknown,Unknown,Unknown,Unknown
17430,Palworld,22,10535.636363636364,7128.5,38935,0,10375.017744312789,0.9847547301577388,3257,27,"['Action', 'Adventure', 'Indie', 'RPG', 'EarlyAccess']",['Pocketpair'],['Pocketpair'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'Fullcontrollersupport', 'SteamCloud', 'FamilySharing']","18Jan,2024"
17452,Panoptic,1,0.0,0.0,0,0,,,0,16,"['Action', 'Indie']",['TeamPanoptes'],['TeamPanoptes'],"['Multi-player', 'PvP', 'Shared/SplitScreenPvP', 'SteamAchievements', 'TrackedControllerSupport', 'VROnly', 'PartialControllerSupport', 'RemotePlayTogether', 'FamilySharing']","Oct8,2020"
17453,Parkitect,1,13016.0,13016.0,13016,13016,,,13016,29,"['Casual', 'Indie', 'Simulation', 'Strategy']",['TexelRaptor'],['TexelRaptor'],"['Single-player', 'Multi-player', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'SteamTradingCards', 'SteamWorkshop', 'SteamCloud', 'Stats', 'Includesleveleditor', 'FamilySharing']","Nov29,2018"
17454,PartyAnimals,2,3458.5,3458.5,6866,51,4818.932713786321,1.393359177038115,6866,20,"['Action', 'Casual', 'Indie']",['RecreateGames'],['SourceTechnology'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Co-op', 'OnlineCo-op', 'Shared/SplitScreenCo-op', 'Shared/SplitScreen', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'Fullcontrollersupport', 'In-AppPurchases', 'RemotePlayTogether', 'FamilySharing']","20Sep,2023"
17456,Passpartout:TheStarvingArtist,1,0.0,0.0,0,0,,,0,9,"['Casual', 'Indie', 'Simulation']",['FlamebaitGames'],"['FlamebaitGames', 'GameraGames']","['Single-player', 'SteamAchievements', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","Jun6,2017"
17457,Patchwork,1,0.0,0.0,0,0,,,0,6,"['Casual', 'Indie', 'Strategy']",['DIGIDICED'],['TwinSailsInteractive'],"['Single-player', 'Multi-player', 'PvP', 'OnlinePvP', 'Shared/SplitScreenPvP', 'Cross-PlatformMultiplayer', 'SteamAchievements', 'SteamTradingCards', 'SteamCloud', 'SteamTurnNotifications', 'RemotePlayTogether', 'FamilySharing']","Dec6,2016"
17458,Pathfinder:Kingmaker,3,16724.333333333332,19861.0,20645,9667,6124.388078276337,0.36619624568650494,20645,19,"['Adventure', 'RPG']",['OwlcatGames'],['MY.GAMES'],"['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'RemotePlayonTablet', 'FamilySharing']","Sep25,2018"
17461,Pathfinder:WrathoftheRighteous-EnhancedEdition,6,24230.333333333332,25770.0,33944,11952,8476.535935549773,0.3498315858448683,22436,42,"['Adventure', 'Indie', 'RPG', 'Strategy']",['OwlcatGames'],"['METAPublishing', 'OwlcatGames']","['Single-player', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'SteamCloud', 'FamilySharing']","2Sep,2021"
17467,PathofExile,236,90100.29661016949,46121.5,511973,0,111366.61922656267,1.2360294407065568,45945,0,"['Action', 'Adventure', 'Indie', 'MassivelyMultiplayer', 'RPG', 'FreetoPlay']",['GrindingGearGames'],['GrindingGearGames'],"['Single-player', 'Multi-player', 'MMO', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'SteamAchievements', 'Fullcontrollersupport', 'SteamTradingCards', 'In-AppPurchases', 'RemotePlayonTablet']","Oct23,2013"
17703,PavlovVR,5,13827.8,7275.0,38400,0,15634.761421268953,1.1306759875952035,38400,24,"['Action', 'Indie', 'EarlyAccess']",['VankruptGames'],['VankruptGames'],"['Multi-player', 'PvP', 'OnlinePvP', 'Co-op', 'OnlineCo-op', 'TrackedControllerSupport', 'VROnly']","Feb27,2017"
