,steamid,Action_weighted_playtime (in_minutes),FreetoPlay_weighted_playtime (in_minutes),Adventure_weighted_playtime (in_minutes),Indie_weighted_playtime (in_minutes),Racing_weighted_playtime (in_minutes),Simulation_weighted_playtime (in_minutes),Sports_weighted_playtime (in_minutes),MassivelyMultiplayer_weighted_playtime (in_minutes),RPG_weighted_playtime (in_minutes),Strategy_weighted_playtime (in_minutes),Casual_weighted_playtime (in_minutes),total_price(dollar),Principal Component 1,Principal Component 2,Principal Component 3,Cluster_Labels
1084,76561198142549520,1981.8125276219491,0.0,3759.6957675315707,233194.74926189816,0.0,0.0,0.0,0.0,1664.7424429482878,0.0,0.0,141,0.6501534144942573,1.8362314180072248,-0.002636302605442502,3
1085,76561198827682544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,-1.2137946491615614,0.5041640594465292,-0.21623668233438884,0
1086,76561198123464960,503488.1368891774,1043880.3543418227,6665.908370843505,509.8107423353931,3687.6573015914055,0.0,2480.1603681181286,11219.971986111408,0.0,0.0,0.0,0,0.8566595777129733,-7.049997350390906,-0.3243832363191555,1
1087,76561197991241824,122221.94683163267,66579.95597151408,1072.3872067943742,18328.233015811304,0.0,29261.635720397455,0.0,0.0,24132.707032990256,0.0,47953.13422085986,84,0.18872315989521474,0.31387409435254776,-0.19520779411730318,0
1088,76561197977258784,48341.13128935184,85213.30157170923,12576.810382182164,0.0,0.0,0.0,0.0,0.0,5904.756756756757,0.0,0.0,28,-0.8285537006050776,-0.18871032815502317,-0.27377635675287026,0
1089,76561198082815072,23623.745508612443,0.0,4629.364695298058,21150.61169002533,2569.0,27633.17982530022,0.0,0.0,60968.598601079284,12298.557373709848,19197.94230597482,115,0.34731099730483694,1.1830845512601877,-0.2127087121715821,0
1090,76561198407074752,45088.0,14084.901527677064,1114.333756984937,0.0,0.0,30727.574143821184,14266.335332056598,1875.6323731115385,0.0,31581.910344152304,31636.312522196367,130,-0.13898243649140776,1.0424854406865163,0.3126541195138278,0
1091,76561197964282576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,-1.2236333724369242,0.4923427965086164,-0.21667315755356117,0
1092,76561199105990112,7805.915517565247,14140.667274768453,2281.109076840293,0.0,0.0,1971.0543840559799,2381.253746770026,0.0,0.0,0.0,0.0,43,-1.0860648230861147,0.4579434631812471,-0.1427730850275665,0
1093,76561198182283200,84413.53809068863,158128.16261584396,25281.546127170495,17789.20929202734,0.0,0.0,0.0,42553.57612672108,27076.9677475485,0.0,0.0,58,0.28953253074237467,-0.6886053208658849,-0.42471811274398474,2
1094,76561198440758448,52014.06901194767,108038.77306474675,176.0298466100595,0.0,0.4776318288388321,111.59109394278484,0.32123471232715634,399.62119309644106,0.0,0.1169231151187001,0.0,48,-0.9384582305096693,-0.18008226087439716,-0.23941109813628259,0
1095,76561198392107664,41979.729218059954,12595.558969152216,21404.30190360353,14403.872080964164,91194.97133176349,1046.0947312151236,61333.832070323275,0.0,0.0,1150.9812631001057,4737.658431818143,45,-0.3680691448885661,-0.08740423315485372,4.0291362310206855,4
1096,76561198006206752,18853.132739331584,35544.57114258505,11279.213262259307,1084.7997916165584,0.0,1745.826349644255,0.0,65566.28063353337,48053.30471335468,1920.8713676751772,0.0,43,0.18959692621151347,0.11752317627409256,-0.47703230377434747,0
1097,76561198249544416,39775.7955340011,50066.19683626502,35721.50475200046,1584.2211819457414,0.0,0.0,0.0,2363.0773327509387,0.0,2805.204363036727,0.0,67,-0.4978035333475297,0.06465553673805882,-0.2922002456126232,0
1098,76561198041214496,24358.78106691877,50607.0160239088,3904.6026168355047,17571.387166861106,134.67394743949905,48814.572829322504,0.0,20438.42187885273,0.0,8549.857114088945,41842.68735577215,106,0.17548039537771418,1.0883540988889093,-0.13081637718382083,0
1099,76561198424943408,14641.56449431588,0.0,1975.840741258579,18398.575844997125,0.0,0.0,0.0,0.0,2822.018919428413,0.0,0.0,121,-0.7134440547145756,0.8511118023084377,-0.19872020832747322,0
1100,76561198984681040,19415.976705023855,40010.62815950396,151.898438450059,183.6371427446973,0.0,275.85132512199505,59.50745799420128,255.67351504534236,0.0,303.5095170089904,644.3177391068939,50,-1.0534046906964636,0.31343050505175596,-0.22015696422963213,0
1101,76561198183964976,156203.49676516774,295863.6724670222,29633.57526648756,1035.6119553913493,7490.979831887967,4319.311107998651,2305.35260604455,0.0,0.0,0.0,0.0,96,0.002538759156926851,-1.5071020185343995,-0.05869682165631194,2
1102,76561198028849088,176557.49278681105,0.0,61935.05464318051,237395.21221332555,0.0,37011.505778355175,0.0,0.0,15864.002218579755,144321.33187229023,29924.400487457762,185,3.0462137839939043,1.6183942190861882,-0.06728569863870525,3
1103,76561198030573872,6674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,-1.1609392891351185,0.5124422460475575,-0.21552639986548675,0
1104,76561197965974880,14377.045893876526,20740.796190548117,22730.04316470313,11335.143381590746,81735.02555765488,57.05278199517728,54971.477687944614,38258.918869417445,0.0,0.0,93.49647226935788,4,-0.2686484579122909,-0.25752438828924223,3.4993988495042894,0
1105,76561198812805424,32998.872403847294,67354.0,1341.1594086864893,1513.3894951438785,0.0,2435.5786923223354,0.0,0.0,0.0,0.0,0.0,19,-1.0699143694798945,0.010260503853682587,-0.23034506862747997,0
1106,76561198162634304,86927.6241454289,178923.83104125736,1893.6427301399801,0.0,0.0,3438.9020831737394,0.0,0.0,0.0,25701.0,0.0,88,-0.5301812282104851,-0.4367350089518842,-0.24588119418059767,0
1107,76561197963484224,6317.953422249228,13129.880740579285,14389.165837171484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.111841284991682,0.23884377814440666,-0.24936877848792693,0
1108,76561198344158976,24503.312344838727,6887.477654610457,32810.843335278514,28507.00571101449,0.0,13707.454238671942,41435.83880047611,55226.793196368395,36081.8895814869,0.0,22463.38513725445,71,0.8025900928300653,0.46176837143202715,0.9153585528530029,3
1109,76561197983086768,15696.29039809626,0.0,35300.40153681717,505.4940699083961,0.0,0.0,0.0,0.0,639.8139951781727,0.0,0.0,66,-0.6326565287693654,0.4116248964699049,-0.277960717827393,0
1110,76561198044215184,14175.11505907502,0.0,32283.884940924978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.8975084630947092,0.1709651469874922,-0.28083343481031553,0
1111,76561198347632592,172.01313247636202,0.0,0.0,4451.04445772595,0.0,6451.856984627925,2150.611175529568,659.4065182022133,5052.855404078338,7098.751460952709,11694.460866406931,19,-0.999575460568556,0.6170205034610593,-0.1386804183641053,0
1112,76561198143320096,0.0,245519.0,0.0,0.0,0.0,0.0,0.0,0.0,6824.571563756803,9559.077672236408,17.35076400679117,16,-0.9222851084897308,-0.5516733999911293,-0.2724345463778158,0
1113,76561198085268528,33833.33524892251,70511.0784578875,8246.931060921817,246.24505739496774,0.0,396.2953468392191,0.0,0.0,311.6773140252736,0.0,649.4375140087061,0,-1.0644462748266732,-0.1305882665901852,-0.25101007701581846,0
1114,76561197977096784,99855.89741790625,207519.10258209374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.9158350163808617,-1.0694180638675053,-0.26872395505035945,2
1115,76561198046726096,64004.25975301712,133012.7402469829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.055781963392892,-0.5440618033761301,-0.2513418729849995,0
1116,76561198405651456,292528.74417989154,582500.7026207473,1537.4417205722473,0.0,0.0,0.0,0.0,9028.400566317881,1284.208108108108,0.0,4575.502804362939,212,0.651685116650819,-2.9585038840036453,-0.3469720297063322,1
1117,76561198274751408,269931.708205855,9839.392927308449,603987.5277180693,3798.456132384543,0.0,2626.794939377965,0.0,3231.252594692761,2741.8674823119777,0.0,0.0,77,6.705468741339776,-3.5129521223552533,-1.348520395599613,5
1118,76561197960303696,131536.65476939545,267213.08619015303,16071.039752770092,7598.585237904518,23055.90276256756,505.17438299405524,21499.54295710256,28888.144118479777,4024.021254539685,555.8256170059449,3249.02295708732,44,0.015769443047693416,-1.5431179959463148,0.9097063180747984,2
1119,76561198034875632,13709.590208833353,18761.94596417523,12091.515183665046,34500.19542299345,0.0,17959.176848526655,54288.23937163775,16645.509569885424,17459.98640823108,3102.089955461901,61191.751066590106,133,0.5405217337159322,1.1546085894068097,1.5280901945321594,3
1120,76561198290502224,86756.12771709269,179599.05277462772,3229.901570129488,0.0,0.0,0.0,0.0,42081.06121309581,1089.873748255419,4928.9829767988695,6611.0,12,-0.42711264404572535,-0.9220105900063479,-0.3444778169155711,2
1121,76561198137553568,97932.80843576777,53035.337278220315,3831.8733585949726,4323.95795015813,0.0,0.0,0.0,6449.760384618343,15451.262592640465,0.0,0.0,96,-0.4491986687627503,-0.030634649628090347,-0.28149313070062953,0
1122,76561198352047648,29941.0633575162,39403.10715404545,24380.054322758595,29767.4093540061,0.0,3631.5023721665784,0.0,46411.75001733314,34821.113422173934,0.0,0.0,82,0.3622705284760002,0.3030606122691503,-0.40103593730886217,0
1123,76561198072554000,32159.19733577976,48747.32584900365,19230.380160036977,6643.6840051442705,35.33226131445593,16730.079254605185,0.0,0.0,835.9972972972972,10885.19986720714,17521.80396961127,67,-0.4144978378913152,0.46643654064569645,-0.2117136196723465,0
1124,76561198031064784,21119.502159735857,0.0,19952.080993414704,5763.151740746432,0.0,31489.28966838537,0.0,0.0,7381.0,90383.97543771763,0.0,147,0.1777062430382611,1.292661125857747,-0.19354706998233817,0
1125,76561198127800384,32914.62541885134,20060.534478074675,10146.946255139988,9325.092900184784,0.0,52284.607651939536,0.0,50913.714124214166,14024.048312729443,13599.430858866064,0.0,174,0.6464908941759779,1.1114011138104527,-0.2555288956770441,3
1126,76561198219925632,75892.04687076712,157405.72210128562,1755.2520520382463,2122.140401290133,0.0,14114.6352892016,0.0,13446.758727246397,0.0,57713.32931383353,4579.115244337367,72,-0.2480037001338884,-0.17897126115650272,-0.2440203527718202,0
1127,76561198034403072,14497.727044616655,0.0,7780.544043560757,62913.524588267486,99.94579800631529,44054.631804163495,0.0,11709.140631963195,33453.57133034145,48782.0,184.91475908065587,143,0.6934768712852717,1.5703873659295766,-0.18163925505197903,3
1128,76561198312640688,17600.608383276198,34737.86405334889,10033.835650199995,2962.306724765555,4973.209197534784,9200.487740992092,3344.7675164293196,20281.94906447935,0.0,4027.9716689738143,0.0,97,-0.4841192339865438,0.4970992067561107,-0.020257640764146382,0
1129,76561197966959504,75416.2568335502,153759.7242604411,19328.63993106845,22310.618122839314,0.0,5909.430848769702,0.0,32533.72031106693,27606.36848572616,6501.939049648993,34811.30215688919,39,0.3547038469624245,-0.3640988762333386,-0.356747868190287,2
1130,76561198034882368,67723.85163253426,133169.97721365886,31970.142212643525,16702.455106131372,3858.3063357847354,816.6639254514952,2594.9316000548065,24914.039141639587,21140.63283210137,0.0,0.0,176,0.484315459319182,-0.012825398040099918,-0.1842555792338974,2
1131,76561198112947024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,-1.2597086911132562,0.44899816573626894,-0.21827356669052592,0
1132,76561197996078656,75102.60933656743,138668.5630040997,7421.11961909783,23122.028464949293,0.0,0.0,0.0,0.0,67924.70556303483,21253.974012250896,0.0,66,0.2169720254991349,-0.1948629511812878,-0.39491531466048246,2
1133,76561198042171056,61066.33115402844,52659.93324535576,11730.522840380556,86361.07088961684,0.0,117682.57243581745,0.0,45690.60318954098,35702.1244691959,4292.721257031028,186461.12051903305,101,2.7834029622015435,2.3632348820203513,-0.0037363943584773534,3
1134,76561197999572544,742.3463344914478,0.0,1897.468915817264,306.8723763619367,0.0,1687.5267904055509,1344.2925064599485,348.0359542103842,1161.0466285430268,824.0468384074941,615.3636553029476,129,-0.8166251729156975,0.9066967631579466,-0.16222116809684045,0
1135,76561198027716320,56407.61232203364,116845.36511152299,0.0,470.086884683814,0.0,0.0,0.0,0.0,594.9984098229207,213640.93727193665,0.0,27,-0.1763683066342867,0.2544463916331455,-0.2349942096324931,0
1136,76561197982783008,16280.058274352079,6764.835812517542,26166.226826939524,11963.331715866607,0.0,6882.461781760674,0.0,44042.659401774545,14725.426186789027,0.0,0.0,52,-0.0886588784104879,0.3409699010907937,-0.36027092122132204,0
1137,76561198192908352,55.382445997887565,0.0,126.133756720241,142.3317028289728,584.0,0.0,0.0,0.0,832.1520944528986,5148.0,0.0,58,-1.0836271110832092,0.6353904148237749,-0.1987995035524009,0
1138,76561197984844752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,-1.1449235862340177,0.5869129000119195,-0.21318135580018377,0
1139,76561198017185408,32533.947799142417,15917.618158854899,0.0,30679.289435857412,9693.776283633602,3829.302887258154,6519.618768722394,3549.199297576642,0.0,4213.247368954489,0.0,90,-0.6274738814888088,0.6041728888673624,0.26648550089540785,0
1140,76561198029463520,27106.165062073473,0.0,51083.95935716148,2168.022756671574,0.0,3489.1150279308686,0.0,24739.75710504667,15211.632432432432,0.0,134766.3482586835,119,0.9700882035672554,1.1826483912438404,-0.27522828628916135,3
1141,76561197976211968,80985.4902060062,46604.33407390751,8910.677097617734,276.0685170364254,0.0,0.0,0.0,0.0,3314.498622468546,488.8386907795955,728.0927921839791,27,-0.8634132132705024,-0.19993817205334588,-0.25938002297590296,0
1142,76561198120211280,68561.73672653385,11873.569604266067,8146.138641036071,17281.412749266055,0.0,0.0,0.0,0.0,26688.319430972617,24483.0268283576,2519.796019567729,99,-0.239511781351459,0.46935409227705066,-0.2771288046777531,0
1143,76561198078880336,30343.624895026787,563.0611843951726,27104.87130600572,25708.870728830374,0.0,0.0,11478.880441895379,0.0,0.0,1169.2183287166347,1741.4731151299327,243,0.07478896190153042,1.1387930718474695,0.14978641414425536,0
1144,76561198277205456,587684.8693135529,853045.5628216675,136795.65046509198,27652.398149221568,0.0,0.0,134525.18018540225,271499.9373528312,0.0,0.0,72929.40171223272,19,5.828480738951175,-7.851168365379226,3.135222458803247,1
1145,76561198009743776,8482.91392509075,385.4955760062397,12487.18017325706,21800.123401928784,0.0,0.0,0.0,0.0,5625.0,12593.0,1257.2869237171667,139,-0.4372180101003263,0.9674709564949981,-0.21621447598670496,0
1146,76561198038847888,5807.181987950533,3634.2426326129666,4003.954993211428,5911.926453991011,4354.825085648955,0.0,2928.8688465851083,0.0,5749.0,0.0,0.0,31,-1.0298635182887514,0.4604758291773831,-0.028673638191332756,0
1147,76561198172659232,85739.90262120229,116796.00943129313,74392.01950139501,35742.27041890132,0.0,0.0,0.0,125215.69880059511,42357.09922661313,0.0,0.0,79,1.9463854664523135,-0.8238387852755024,-0.682207217729902,2
1148,76561198197362064,42696.57872579287,88731.42127420712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.1389565434647677,-0.23182715097785514,-0.24101119119858738,0
1149,76561197996743088,99.90775041734442,207.6268627463689,227.5403272381386,256.7607837915833,0.0,0.0,0.0,382.9929778946964,0.0,0.0,677.1712979118681,0,-1.2934083448448135,0.3948448786973057,-0.22077526745249826,0
1150,76561197995115648,64661.140190850405,134377.8598091496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.053217829149264,-0.553687479436892,-0.251660350756762,0
1151,76561197997678464,10817.412567279576,2825.466987778953,0.0,0.0,0.0,5623.242844487858,0.0,5211.917192596236,3230.659374933223,4519.622791833368,6731.678241090781,32,-0.988663037428448,0.5257121541429326,-0.22073688456276086,0
1152,76561198026049552,0.0,5630.174577419394,0.0,224.75655893838623,0.0,11205.1703462224,0.0,0.0,284.4788900153205,12328.655076358205,592.7645510462934,4,-1.1376122935023265,0.5145152634126332,-0.2013306148988502,0
1153,76561199007155936,2139.5719898961547,4446.428010103845,172.96318984240128,93.0,0.0,0.0,0.0,0.0,247.03681015759872,0.0,0.0,16,-1.2395797941342752,0.42536687619763497,-0.21982673431632227,0
1154,76561197974305472,122865.2301431378,255336.7698568622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.8260180351378067,-1.4065880729454396,-0.27987965492207934,2
1155,76561198014729056,9087.594853792338,12550.231132853976,13753.92211349979,7834.740261238236,0.0,6617.372968411062,0.0,28703.657852381824,19644.208974007408,41354.91755731643,40932.35428649895,48,0.022480059981642396,0.7625105671723609,-0.2923673087336742,0
1156,76561198267660768,10999.202027874162,0.0,25050.72948120744,0.0,0.0,478.0349486578996,0.0,42165.068490918406,0.0,1153.9650513421007,0.0,94,-0.2775181497965906,0.46734633926959895,-0.3335869586329134,0
1157,76561198038041968,23122.551954438663,48052.957862982454,0.0,0.0,0.0,122153.53055927895,0.0,88639.51988271266,0.0,29177.43974058728,0.0,11,0.7977670796872025,0.8956881813345839,-0.1940262892700656,3
1158,76561197974644512,3610.3899916852047,7503.061015117721,8222.67858833437,0.0,0.0,0.0,0.0,2571.8704048627037,0.0,0.0,0.0,0,-1.1708111703044446,0.29727648782492855,-0.24184681199682967,0
1159,76561198165570384,2399.0,0.0,0.0,127541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,-0.29700024694838945,1.1471955626055246,-0.09694584872246037,0
1160,76561197994319200,105.43052788842047,0.0,0.0,0.0,0.0,400.0778625096208,0.0,0.0,896.3,440.19160960195876,0.0,29,-1.1957443906672434,0.5127530050281263,-0.21751257744513178,0
1161,76561198110103600,15490.680032677523,3086.028357414282,22966.78287726838,13894.567033797994,100504.75072360835,0.0,67595.19097523349,0.0,0.0,0.0,0.0,39,-0.4439492980122183,0.0013671577817415328,4.461410359292839,4
1162,76561198020060224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,-1.007181460378931,0.7524105811426999,-0.20707070273177355,0
1163,76561198168781536,160640.40345214706,333840.59654785297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.6785625624796223,-1.9601310930588574,-0.29819433188684846,2
1164,76561198017947968,52619.39357315212,94183.79792309852,2642.905815100215,344.24575233529225,0.0,0.0,922.0921118610433,282.72593198735416,7027.950128526136,0.0,499.88876393932026,90,-0.7031249213843196,0.03755517062730494,-0.22212950421177916,0
1165,76561197996992896,17647.452423394345,36674.68406434134,3110.251060216459,3509.665779701522,0.0,10341.081031994147,0.0,14819.792666148875,15906.072974203315,0.0,0.0,0,-0.7838048944574519,0.18816928476703595,-0.2796265871150236,0
1166,76561198013609776,1396.661832339509,0.0,6630.178985479041,3892.2275713357635,0.0,0.0,0.0,0.0,46932.9054913408,6892.0261195048715,0.0,170,-0.120385804928415,1.10363264782134,-0.31367395911432033,0
1167,76561198992779344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111,-0.9415899718765092,0.8312190007287859,-0.2041608679372922,0
1168,76561198053237200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,-1.197396777035956,0.5238661643430508,-0.2155092236357687,0
1169,76561198172044656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,-1.1154074164079277,0.6223766888256581,-0.21187193014266734,0
1170,76561198114246656,38036.98835251193,10314.011647488072,0.0,0.0,0.0,3866.8919896640823,11689.108010335918,0.0,5360.0,0.0,0.0,39,-0.9703887571713551,0.2888481297265019,0.14266455148598817,0
1171,76561198243042368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,-1.2039559258861978,0.5159853223844421,-0.215800207115217,0
1172,76561198084596672,328441.5742990914,516356.8119562167,48937.61374469191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,0.8669165357826802,-3.3672208805694237,-0.4209347068233477,1
1173,76561198074572384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,-1.1219665652581696,0.6144958468670497,-0.21216291362211528,0
